,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice,IsRemodelled,BuiltOrRemodelAge,OldOrNewGarage,num_LotShape,num_ExterQual,num_BsmtQual,num_BsmtExposure,num_BsmtFinType1,num_HouseStyle,num_Fence,num_LotConfig,num_MasVnrType,num_SaleCondition,num_HeatingQC,num_KitchenQual,num_FireplaceQu,num_GarageFinish,num_BldgType,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
385,120,43.0,3182,8,5,16.0,24,1232,1256,1269,0,1269,0,2,0,2,1,2,146,20,12.165255859329688,1,5,1,3,4,4,1,6,1,0,5,1,1,5,4,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
386,50,58.0,8410,5,3,0.0,0,658,658,658,526,1184,0,1,0,5,0,0,0,151,11.302216779257382,1,10,0,3,3,3,1,1,3,0,2,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,80,72.0,7200,6,6,255.0,631,410,1041,1125,0,1125,1,1,0,3,1,1,296,0,11.736077016252437,0,33,0,3,3,3,3,5,8,3,5,1,0,5,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
388,20,93.0,9382,7,5,125.0,0,1468,1468,1479,0,1479,0,2,0,3,0,2,120,25,12.160033942617156,1,8,0,2,4,4,1,1,1,0,3,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
389,60,96.0,12474,10,5,272.0,1280,402,1682,1742,590,2332,1,2,1,3,1,3,196,134,12.962196972666593,1,0,1,3,5,5,3,6,4,0,5,1,1,5,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
390,50,50.0,8405,5,8,0.0,241,229,861,961,406,1367,1,1,0,4,0,1,0,130,11.686887175419702,1,58,0,3,3,3,1,3,3,2,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
391,60,71.0,12209,6,5,0.0,690,114,804,804,1157,1961,1,2,1,3,1,2,125,192,12.278397958261774,1,7,1,2,3,5,1,5,4,0,3,0,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
392,20,70.04995836802665,8339,5,7,0.0,0,0,0,882,0,882,0,1,0,3,0,1,0,0,11.575909653758895,0,48,0,2,3,0,0,0,1,2,5,0,1,3,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
393,30,70.04995836802665,7446,4,5,0.0,266,522,788,788,0,788,0,1,0,2,2,0,0,0,11.51293546492023,1,56,0,3,3,3,1,3,1,3,4,0,0,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,50,60.0,10134,5,6,0.0,0,735,735,735,299,1034,0,1,0,2,0,1,0,39,11.599112335481124,1,57,0,3,3,3,1,1,3,0,5,0,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,20,68.0,9571,5,6,0.0,739,405,1144,1144,0,1144,1,1,0,3,0,1,44,0,11.767575435251748,0,54,0,3,3,3,3,4,1,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,20,60.0,7200,5,5,0.0,777,117,894,894,0,894,0,1,0,2,0,2,215,0,11.719947764402807,0,37,0,3,3,3,3,3,1,0,5,0,1,3,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,60,69.0,7590,5,5,288.0,540,324,864,876,936,1812,0,2,0,4,1,1,0,168,12.040614105490253,0,45,0,3,3,3,1,5,4,0,5,1,1,3,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
398,30,60.0,8967,5,2,0.0,0,961,961,1077,0,1077,0,1,0,2,0,1,0,0,11.112462823634855,1,57,0,3,3,2,1,1,1,0,4,0,0,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,60,65.0,8125,7,5,100.0,812,280,1092,1112,438,1550,1,2,0,2,0,2,0,168,12.392556361841777,1,2,1,3,4,4,1,6,4,0,5,1,1,5,4,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400,120,38.0,14963,8,5,0.0,786,474,1260,1288,0,1288,1,1,1,1,2,2,120,30,12.411056299528171,0,12,0,1,4,4,1,6,1,0,5,0,1,5,5,4,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,20,65.0,8767,7,5,0.0,24,1286,1310,1310,0,1310,0,2,0,3,1,2,0,0,12.013646205940514,0,1,1,2,4,4,3,6,1,0,5,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,30,60.0,10200,5,8,0.0,0,672,672,672,0,672,0,1,0,2,0,1,168,0,11.58989576532275,1,11,0,3,3,3,1,1,1,4,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404,60,70.04995836802665,10364,6,5,0.0,0,806,806,806,766,1572,0,2,1,3,1,2,0,40,12.031725210748633,1,11,0,2,3,4,1,1,4,0,5,0,1,4,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405,20,70.04995836802665,9991,4,4,0.0,1116,165,1281,1620,0,1620,1,2,0,3,1,2,120,78,11.918397239722838,1,16,0,2,3,3,1,4,1,3,4,0,1,5,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406,50,51.0,10480,6,5,0.0,0,1064,1064,1166,0,1639,0,1,0,3,0,1,0,0,11.652696102959753,1,58,0,3,3,3,1,1,3,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
407,70,63.0,15576,6,7,0.0,0,840,840,840,840,1680,0,2,0,4,0,1,0,0,12.083910661257521,1,32,0,3,3,4,1,1,4,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,60,109.0,14154,7,5,350.0,0,1063,1063,1071,1101,2172,0,2,1,3,1,3,192,62,12.54254845357358,0,1,1,3,4,5,1,1,4,0,4,1,1,5,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
409,60,85.0,10800,8,5,100.0,789,245,1034,1050,1028,2078,1,2,1,3,1,3,0,102,12.73596827534975,1,0,1,3,4,5,1,6,4,0,5,1,1,5,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
410,20,68.0,9571,5,3,0.0,0,1276,1276,1276,0,1276,0,1,0,3,0,1,0,0,11.002116507732017,0,51,0,3,3,3,1,1,1,0,5,0,0,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,20,70.04995836802665,4403,7,5,432.0,578,892,1470,1478,0,1478,1,2,1,2,1,2,0,144,12.310437165348775,0,1,1,1,5,5,3,6,1,0,5,1,1,5,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
413,30,56.0,8960,5,6,0.0,0,1008,1008,1028,0,1028,0,1,0,2,1,2,0,0,11.652696102959753,1,60,0,3,3,3,1,1,1,0,5,0,1,4,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
414,60,59.0,11228,7,5,0.0,50,499,1080,1080,1017,2097,0,2,1,3,1,3,196,187,12.337105293891872,0,15,0,1,4,4,1,4,4,0,3,0,1,5,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415,20,73.0,8899,7,5,0.0,24,1316,1340,1340,0,1340,0,2,0,3,0,2,100,30,12.106997888588934,0,0,1,2,4,4,3,6,1,0,5,0,1,5,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,60,74.0,7844,6,7,203.0,209,463,672,672,728,1400,0,1,1,3,1,2,0,0,11.915058360753719,0,28,0,3,3,3,1,5,4,0,5,1,1,3,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
417,70,86.0,22420,6,6,0.0,1128,242,1370,1370,1254,2624,1,2,1,4,1,3,0,0,12.384223015005313,1,57,0,2,3,4,1,4,4,0,5,0,1,3,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,50,60.0,8160,5,6,0.0,312,444,756,756,378,1134,1,1,1,3,0,1,0,0,11.744045122410057,1,57,0,3,3,3,1,5,3,0,5,0,0,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
419,20,65.0,8450,5,6,0.0,775,281,1056,1056,0,1056,1,1,0,3,1,1,0,85,11.863589378812122,0,42,0,3,3,3,1,4,1,0,5,0,1,5,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420,90,78.0,7060,7,5,200.0,1309,35,1344,1344,0,1344,2,2,0,2,0,4,0,0,12.237091546357338,1,10,0,3,3,4,4,6,7,0,5,1,0,5,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
421,20,70.04995836802665,16635,6,7,126.0,1246,356,1602,1602,0,1602,0,2,0,3,1,2,240,0,12.278397958261774,1,9,0,2,4,4,1,5,1,0,2,1,1,4,4,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
422,20,100.0,21750,5,5,0.0,0,988,988,988,0,988,0,1,0,2,0,2,0,0,11.635151947212842,0,54,0,3,3,3,1,1,1,0,5,0,1,5,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
423,60,80.0,9200,8,5,473.0,986,484,1470,1470,1160,2630,1,2,1,4,1,3,0,66,12.660331092405906,0,10,0,3,4,4,1,6,4,0,5,1,1,4,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424,20,72.0,9000,6,5,74.0,616,580,1196,1196,0,1196,1,1,0,2,1,1,0,44,11.842236406331555,0,52,0,3,3,4,1,2,1,0,5,1,1,4,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,60,60.0,3378,7,8,0.0,0,651,651,707,682,1389,0,1,1,3,2,1,0,0,11.813037464800539,1,17,0,3,3,3,1,1,4,0,5,0,1,4,3,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
426,80,70.04995836802665,12800,7,5,145.0,1518,0,1518,1644,0,1644,1,2,0,2,1,2,80,0,12.524530013005734,0,20,0,3,4,4,4,6,8,0,5,1,1,4,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,20,77.0,8593,4,6,0.0,288,619,907,907,0,907,0,1,0,3,0,1,0,0,11.599185726610004,0,51,0,2,3,3,1,3,1,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
428,20,64.0,6762,7,5,108.0,664,544,1208,1208,0,1208,1,2,0,2,0,2,105,54,12.182809136284991,0,0,1,3,4,4,1,6,1,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
429,20,130.0,11457,6,5,0.0,1005,387,1392,1412,0,1412,1,2,0,3,1,2,0,0,12.07254696717504,0,21,0,2,3,4,2,6,1,0,4,0,1,3,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
430,160,21.0,1680,6,5,232.0,387,96,483,483,504,987,0,1,1,2,0,1,0,0,11.355113089309977,0,37,0,3,3,3,1,5,4,0,5,1,0,3,3,0,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
431,50,60.0,5586,6,7,0.0,0,901,901,1088,110,1198,0,1,0,4,0,0,0,98,11.288543647320601,1,10,0,2,3,3,1,1,3,2,5,0,0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
432,160,24.0,1920,5,5,376.0,471,294,765,765,600,1365,1,1,1,2,0,2,240,36,11.715874472198905,0,36,0,3,3,3,1,5,4,0,5,1,1,5,3,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,60,100.0,10839,6,5,0.0,0,926,926,926,678,1604,0,2,1,3,1,2,0,36,12.10625783509458,1,10,0,2,3,4,1,1,4,0,4,0,1,5,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
434,180,21.0,1890,4,7,0.0,495,135,630,630,0,630,1,1,0,1,0,0,88,0,11.302216779257382,0,36,0,3,3,4,3,5,7,0,5,0,1,4,3,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
435,60,43.0,10667,7,6,0.0,385,70,799,827,834,1661,1,2,1,3,1,2,158,61,12.264346270624157,0,13,0,1,4,4,3,6,4,0,3,0,1,5,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
436,50,40.0,4400,6,8,0.0,0,648,648,734,384,1118,0,1,0,2,0,2,0,0,11.661354090741,1,56,0,3,3,2,1,1,3,0,5,0,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
437,45,50.0,6000,6,7,0.0,0,884,884,904,0,904,0,1,0,2,0,1,0,0,11.686887175419702,1,5,0,3,4,3,1,1,2,0,5,0,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,30,40.0,4280,5,6,0.0,365,75,440,694,0,694,0,1,0,2,1,1,0,0,11.411457364027745,1,5,0,3,3,3,1,2,1,2,5,0,1,3,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,50,67.0,12354,6,8,0.0,0,684,684,684,512,1196,0,1,0,3,0,2,0,46,11.608244735642321,1,9,1,3,3,3,2,1,3,4,4,0,1,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
